Punk_id,Rarity,Genre,Skin,Traits,Owned_by
358,6373,Male,Light,"['LuxuriousBeard', 'Mohawk', 'SmallShades']",0xee269a
359,9713,Female,Albino,"['HotLipstick', 'MessyHair']",0xC352B5
360,6902,Male,Mid,"['Bandana', 'NormalBeardBlack']",0xbd9b73
361,8063,Male,Mid,['MohawkDark'],0xC352B5
362,7104,Male,Mid,"['EyeMask', 'PeakSpike', 'ShadowBeard']",0xB88F61
363,1452,Male,Albino,"['CowboyHat', 'NerdGlasses', 'ShadowBeard']",0xC352B5
364,4874,Male,Albino,"['Hoodie', 'NormalBeardBlack']",0xC352B5
365,6922,Male,Light,"['Do-rag', 'NormalBeard']",0xF8196C
366,7157,Male,Mid,"['Earring', 'EyeMask', 'Mohawk']",0xDE2BA4
367,2557,Male,Dark,['ClownHairGreen'],0xC352B5
368,9449,Female,Mid,"['FrumpyHair', 'PurpleLipstick']",0xD75d10
369,3801,Male,Light,"['Earring', 'Fedora', 'LuxuriousBeard']",0xB88F61
370,1050,Male,Dark,"['Cigarette', 'PeakSpike', 'RosyCheeks', 'SmallShades']",0xC352B5
371,8084,Female,Mid,['FrumpyHair'],0xC352B5
372,36,Ape,Ape,['CapForward'],0xC352B5
373,8707,Male,Dark,"['Earring', 'Headband']",0xB88F61
374,8599,Female,Dark,"['Bandana', 'ClownEyesBlue']",0x989680
375,5804,Female,Light,"['GreenEyeShadow', 'WildHair']",0xC352B5
376,2329,Female,Light,"['HalfShaved', 'NerdGlasses']",0x93d6D6
377,3353,Male,Albino,"['Cigarette', 'Earring', 'Headband', 'NormalBeard', 'RegularShades']",0xC352B5
378,9466,Female,Dark,"['Earring', 'FrumpyHair', 'HiddenEarring']",0xC352B5
379,9283,Female,Light,"['Earring', 'MohawkThin', 'PurpleLipstick']",0x4d8E16
380,9560,Female,Light,"['BlackLipstick', 'Earring', 'WildHair', 'HiddenEarring']",0xC352B5
381,8926,Female,Light,"['KnittedCap', 'PurpleLipstick']",0x1E5aeB
382,194,Female,Light,"['Cigarette', 'PilotHelmet']",0xb70c1a
383,1554,Female,Mid,"['GreenEyeShadow', 'StraightHairBlonde']",0xFeEb2d
384,9879,Female,Mid,"['Bandana', 'ClassicShades', 'PurpleLipstick']",0x1437d2
385,139,Female,Mid,"['Choker', 'WildHair']",0xEB6599
386,7599,Male,Mid,"['Do-rag', 'Earring']",0xB88F61
387,3387,Male,Mid,"['CapForward', 'GoldChain', 'Pipe']",0xC352B5
388,1618,Female,Mid,"['ClownEyesBlue', 'HotLipstick', 'StraightHairBlonde']",0xC352B5
389,1048,Male,Light,"['Do-rag', 'RosyCheeks']",0xC352B5
390,8098,Female,Light,['MessyHair'],0xC352B5
391,1569,Female,Dark,"['BlackLipstick', 'EyeMask', 'WildBlonde']",0xC352B5
392,7426,Male,Mid,['ShavedHead'],0xC352B5
393,4700,Male,Light,"['CapForward', 'Cigarette', 'VR']",0xB88F61
394,749,Female,Light,"['Earring', 'PinkWithHat', 'HiddenEarring']",0xC352B5
395,4669,Male,Light,"['CapForward', 'Earring', 'NormalBeard']",0xB88F61
396,1592,Female,Mid,['StraightHairBlonde'],0xC352B5
397,1432,Male,Mid,['CowboyHat'],0xC352B5
398,8113,Male,Dark,['Bandana'],0xC352B5
399,3221,Male,Dark,"['PurpleHair', 'SmallShades']",0xC352B5
400,1945,Female,Mid,"['BlondeBob', 'PurpleEyeShadow', 'PurpleLipstick']",Opensea
401,1859,Male,Dark,"['BigBeard', 'Earring', 'FrumpyHair']",0xC352B5
402,5129,Male,Dark,"['FrontBeardDark', 'MohawkThin']",0x269616
403,2604,Male,Dark,"['ClassicShades', 'ClownHairGreen']",0xC352B5
404,257,Female,Light,"['Cigarette', 'OrangeSide', 'SilverChain']",0x69021A
405,8100,Female,Mid,['MessyHair'],0xC352B5
406,4989,Male,Dark,"['Hoodie', 'NerdGlasses']",0x5AA688
407,1713,Female,Light,"['Earring', 'PurpleLipstick', 'WildBlonde']",0x052564
408,4707,Male,Dark,['CapForward'],0xC352B5
409,8916,Female,Light,"['BlackLipstick', 'KnittedCap']",0x4d8E16
410,8608,Male,Albino,"['EyePatch', 'Headband']",0x38A4D8
411,8549,Female,Light,"['BlackLipstick', 'ClownEyesBlue', 'WildHair']",0x20EADf
412,3231,Male,Albino,"['ClassicShades', 'Earring', 'PurpleHair', 'HiddenEarring']",0xC352B5
413,2775,Female,Albino,['StraightHair'],0xC352B5
414,841,Male,Light,"['Earring', 'ShadowBeard', 'TopHat']",0xC352B5
415,3925,Male,Light,"['Frown', 'Mole', 'PoliceCap', 'SmallShades']",0xC352B5
416,4229,Male,Dark,"['Cigarette', 'Hoodie', 'Smile']",0x0D7646
417,2555,Female,Dark,['StraightHairDark'],0xC352B5
418,1254,Female,Dark,"['BlackLipstick', 'Vape', 'WildWhiteHair']",0xC352B5
419,9999,Female,Mid,"['Bandana', 'Earring']",0x4d8E16
420,8831,Male,Albino,"['CrazyHair', 'Earring']",Opensea
421,6079,Male,Mid,"['FrontBeard', 'WildHair']",0xB88F61
422,2985,Female,Light,"['DarkHair', 'Earring', 'PurpleEyeShadow', 'PurpleLipstick', 'HiddenEarring']",0x51636d
423,7451,Male,Dark,"['ClownEyesBlue', 'ShavedHead']",0xA14964
424,4912,Male,Albino,"['Hoodie', 'Muttonchops', 'RegularShades']",0xCEC3DC
425,9643,Female,Dark,"['BlackLipstick', 'HornedRimGlasses', 'MessyHair']",0xC352B5
426,7804,Male,Dark,"['BigShades', 'PeakSpike']",0x2536c0
427,8096,Female,Dark,['MessyHair'],0xC352B5
428,4397,Female,Dark,['PurpleEyeShadow'],0xC352B5
429,3917,Male,Mid,"['PoliceCap', 'Smile']",0xC352B5
430,3099,Female,Dark,"['DarkHair', 'Earring', 'PurpleLipstick', 'HiddenEarring']",0x975779
431,8658,Female,Dark,"['Headband', 'HornedRimGlasses']",0x1B5038
432,9723,Male,Mid,"['Cigarette', 'Earring', 'MessyHair']",0x78e96B
433,7014,Male,Mid,"['Earring', 'MohawkThin', 'NormalBeard', 'RegularShades']",0xB88F61
434,7169,Male,Albino,"['EyeMask', 'FrumpyHair']",0x0256C2
435,7718,Male,Mid,"['MohawkThin', 'Muttonchops']",0xfaD832
436,3492,Male,Mid,['MedicalMask'],0xC352B5
437,5086,Male,Light,"['CrazyHair', 'EyePatch', 'FrontBeardDark']",0xB88F61
438,8062,Female,Mid,['MohawkDark'],0xC352B5
439,8872,Male,Mid,"['KnittedCap', 'ShadowBeard']",0x4128F4
440,1190,Female,Dark,"['BlackLipstick', 'BlondeShort']",0xC352B5
441,9781,Male,Dark,"['ShadowBeard', 'StringyHair']",0x231d68
442,1377,Male,Light,"['CowboyHat', 'FrontBeard']",0xC352B5
443,1588,Female,Dark,['WildBlonde'],0xC352B5
444,7507,Male,Dark,"['Do-rag', 'Earring', 'ShadowBeard']",Opensea
445,154,Female,Dark,"['Earring', 'PilotHelmet', 'Pipe', 'PurpleLipstick', 'HiddenEarring']",0x2E5CcF
446,1684,Female,Mid,"['Cigarette', 'NerdGlasses', 'StraightHairBlonde']",0x9e67D0
447,9809,Male,Mid,"['BigShades', 'StringyHair']",0x7B2203
448,7423,Male,Light,['ShavedHead'],0xC352B5
449,2843,Female,Mid,"['Cigarette', 'PurpleLipstick', 'StraightHair']",0x57D488
450,3857,Male,Mid,"['Cigarette', 'Fedora', 'SmallShades']",0xEc7641
451,7422,Male,Dark,['Do-rag'],0xC352B5
452,8049,Male,Albino,['KnittedCap'],0xC352B5
453,375,Male,Mid,"['BuckTeeth', 'Cap']",0xfCC611
454,3514,Male,Dark,"['Chinstrap', 'MedicalMask', 'MessyHair']",0xC352B5
455,792,Male,Dark,"['LuxuriousBeard', 'TopHat', 'VR']",0xC352B5
456,957,Male,Mid,"['Earring', 'MohawkThin', 'NerdGlasses', 'Spots']",0xC352B5
457,6117,Male,Light,"['DGlasses', 'Chinstrap', 'KnittedCap']",0xF36972
458,6776,Male,Dark,"['Cap', 'Earring', 'NormalBeardBlack']",0xB88F61
459,4019,Male,Dark,['PoliceCap'],0xC352B5
460,123,Female,Light,"['BlackLipstick', 'Choker', 'ClassicShades', 'Earring', 'MohawkDark']",0x2cc123
461,4335,Male,Dark,"['KnittedCap', 'Smile']",0xB88F61
462,4085,Male,Dark,"['CapForward', 'ClownNose', 'RegularShades']",0xB88F61
463,5953,Male,Mid,"['Bandana', 'Vape']",0xB88F61
464,9057,Female,Dark,"['HotLipstick', 'MohawkDark']",0xC352B5
465,4839,Male,Light,"['DGlasses', 'Hoodie', 'Pipe']",0xC46Db2
466,2385,Female,Mid,"['BlondeBob', 'PurpleLipstick']",0xC352B5
467,3143,Male,Light,"['ClassicShades', 'FrontBeard', 'PurpleHair']",0xC352B5
468,7634,Male,Dark,['PeakSpike'],0xC352B5
469,8082,Female,Light,['FrumpyHair'],0xC352B5
470,8882,Male,Dark,"['BigShades', 'KnittedCap', 'Mole']",0x84D34f
471,8449,Female,Dark,"['ClownEyesGreen', 'StringyHair']",0x3BE89b
472,6695,Male,Dark,"['Mustache', 'RegularShades', 'WildHair']",0xB88F61
473,2500,Female,Light,"['GreenEyeShadow', 'StraightHairDark']",0x574a3f
474,653,Female,Dark,"['Cigarette', 'Pigtails']",0xC352B5
475,8040,Female,Albino,['CrazyHair'],0xC352B5
476,7613,Male,Mid,"['Mohawk', 'Muttonchops', 'NerdGlasses', 'Pipe']",0xC352B5
477,9053,Female,Mid,"['MohawkDark', 'PurpleLipstick']",0xC352B5
478,7826,Male,Dark,"['Cigarette', 'PeakSpike']",0xB88F61
479,3060,Female,Light,"['DarkHair', 'RegularShades']",0xB88F61
480,788,Male,Mid,"['Chinstrap', 'Earring', 'TopHat']",0xC18C20
481,9552,Female,Light,"['NerdGlasses', 'WildHair']",0xC352B5
482,3738,Female,Light,"['HotLipstick', 'TassleHat']",0xC352B5
483,6721,Male,Light,"['Mustache', 'StringyHair']",0x753b20
484,8909,Male,Dark,"['KnittedCap', 'NerdGlasses']",0xB88F61
485,1792,Male,Mid,"['DGlasses', 'BigBeard', 'Earring', 'Headband']",0x9674ED
486,1733,Female,Mid,"['HotLipstick', 'StraightHairBlonde']",0x338FD1
487,8043,Male,Dark,['CrazyHair'],0xC352B5
488,2363,Female,Mid,"['Earring', 'HalfShaved', 'Mole', 'HiddenEarring']",0x963331
489,7485,Male,Dark,"['ClassicShades', 'Do-rag']",0x012E16
490,656,Female,Light,"['Earring', 'Pigtails']",0xC40dF8
491,1988,Female,Light,"['BlueEyeShadow', 'HalfShaved', 'HotLipstick']",0x4d8E16
492,7475,Male,Light,"['ClassicShades', 'ShadowBeard', 'ShavedHead']",0xB88F61
493,1716,Female,Dark,"['PurpleLipstick', 'WildBlonde']",0xC352B5
494,5165,Male,Light,"['FrontBeardDark', 'StringyHair']",0x60512E
495,4325,Male,Dark,"['CrazyHair', 'Smile']",0xB88F61
496,6771,Male,Mid,"['Cap', 'Earring', 'NormalBeardBlack', 'SmallShades']",0xC352B5
497,6594,Male,Light,"['Mustache', 'PeakSpike']",0x00493a
498,1214,Female,Light,"['BlondeShort', 'Earring']",0xC352B5
499,414,Female,Light,"['Cigarette', 'StraightHairBlonde', 'WeldingGoggles']",0xC352B5
500,2778,Female,Mid,['StraightHair'],0xC352B5
501,197,Female,Mid,"['Earring', 'PilotHelmet', 'HiddenEarring']",0x541d7b
502,6975,Male,Light,"['Earring', 'Headband', 'NormalBeard']",0x78e96B
503,5115,Male,Light,"['FrontBeardDark', 'MohawkDark']",0x099023
504,165,Female,Dark,"['BlackLipstick', 'Earring', 'PilotHelmet', 'HiddenEarring']",0x6611fE
505,6978,Male,Mid,"['Headband', 'NormalBeard']",0xbb67D2
506,9667,Male,Mid,"['BigShades', 'MessyHair']",0x8B087F
507,3106,Female,Mid,"['DarkHair', 'HotLipstick']",0x8C97cF
508,8948,Male,Mid,"['Earring', 'KnittedCap']",0x00B278
509,9520,Female,Dark,"['RegularShades', 'WildHair']",0xE281b9
510,9,Male,Mid,[''],0x78f026
511,9967,Male,Mid,"['Bandana', 'Mole']",0xB88F61
512,4995,Male,Dark,"['Cigarette', 'Hoodie']",0x930aF7
513,8053,Male,Light,['KnittedCap'],0xC352B5
514,2797,Female,Albino,"['EyePatch', 'HotLipstick', 'StraightHair']",0xC352B5
515,7006,Male,Albino,"['MohawkDark', 'NormalBeard']",0xB88F61
516,1384,Male,Mid,"['DGlasses', 'CowboyHat', 'NormalBeard']",0x0d8040
517,7243,Male,Mid,"['Goat', 'MessyHair', 'Pipe']",0xC352B5
518,7969,Male,Mid,"['Earring', 'Mohawk', 'VR']",0x8814C8
519,8083,Male,Light,['FrumpyHair'],0xC352B5
520,4809,Male,Light,"['Handlebars', 'Hoodie', 'RegularShades']",0xC352B5
521,2155,Female,Albino,['BlondeBob'],0xC352B5
522,2330,Female,Light,"['BlondeBob', 'NerdGlasses']",0x742117
523,4379,Male,Mid,"['Smile', 'StringyHair']",0xB88F61
524,3205,Male,Dark,"['Muttonchops', 'PurpleHair']",0xC352B5
525,2430,Female,Mid,"['Earring', 'HotLipstick', 'SilverChain', 'StraightHairDark', 'HiddenEarring']",0xC352B5
526,2362,Male,Albino,"['Mole', 'VampireHair']",0x67EDD0
527,1646,Female,Light,"['HotLipstick', 'RegularShades', 'StraightHairBlonde']",0xC352B5
528,8072,Female,Light,['Mohawk'],0xC352B5
529,8038,Female,Mid,['Headband'],0xC352B5
530,2167,Female,Mid,['BlondeBob'],0xC352B5
531,8944,Male,Dark,"['Earring', 'KnittedCap']",0x8eFD9A
532,8058,Female,Dark,['MohawkDark'],0x897aEA
533,936,Male,Light,"['PeakSpike', 'Spots']",0xC352B5
534,600,Female,Dark,"['Pigtails', 'VR']",0x8F6b1e
535,6650,Male,Mid,"['KnittedCap', 'Mole', 'Mustache']",0x93D020
536,4886,Male,Dark,"['Hoodie', 'HornedRimGlasses', 'NormalBeard']",0x04Df8D
537,740,Female,Dark,"['PinkWithHat', 'PurpleLipstick']",0xFeEb2d
538,5752,Female,Mid,"['GreenEyeShadow', 'HotLipstick', 'KnittedCap']",0xAB6cA2
539,6602,Male,Albino,"['MohawkDark', 'Mustache', 'VR']",0xB88F61
540,9146,Male,Light,"['Mohawk', 'ShadowBeard']",0x0091d8
541,5149,Male,Light,"['FrontBeardDark', 'MessyHair', 'NerdGlasses']",0x6d5F1F
542,3528,Male,Mid,"['Goat', 'MedicalMask', 'RegularShades', 'StringyHair']",0xC352B5
543,6719,Male,Mid,"['Earring', 'Mustache', 'StringyHair']",0x01bf9D
544,8047,Male,Mid,['CrazyHair'],0xDFc055
545,8001,Female,Dark,"['MessyHair', 'VR']",0xC352B5
546,5262,Male,Mid,"['Frown', 'Headband', 'SmallShades']",0xB88F61
547,8947,Female,Mid,"['Earring', 'KnittedCap']",0xb89c2F
548,9431,Female,Dark,"['BlackLipstick', 'FrumpyHair']",0x231d68
549,4430,Male,Albino,['DGlasses'],0x6611fE
550,860,Male,Mid,"['Earring', 'TopHat']",0x2e675E
551,7832,Male,Mid,"['Earring', 'PeakSpike']",0xbb67D2
552,5963,Male,Mid,"['Do-rag', 'FrontBeard', 'VR']",0xB88F61
553,6509,Female,Dark,"['DGlasses', 'WildHair']",0xE30161
554,9575,Female,Dark,"['PurpleLipstick', 'WildHair']",0xC352B5
555,9188,Male,Dark,"['Earring', 'HornedRimGlasses', 'Mohawk']",Opensea
556,9626,Male,Dark,"['MessyHair', 'ShadowBeard']",0xf29155
557,6781,Male,Dark,"['CrazyHair', 'NormalBeardBlack', 'SmallShades']",0x4d8E16
558,9066,Male,Albino,"['Earring', 'MohawkDark']",0xB88F61
559,8077,Female,Mid,['MohawkThin'],0xC352B5
560,2351,Female,Mid,"['BlackLipstick', 'BlondeBob']",0xC352B5
561,795,Male,Mid,"['DGlasses', 'TopHat']",0x4680cb
562,1042,Male,Mid,"['Cap', 'EyeMask', 'RosyCheeks']",0xC352B5
563,2544,Female,Light,"['Earring', 'Pipe', 'StraightHairDark', 'VR', 'HiddenEarring']",0xaa3851
564,1853,Male,Dark,"['BigBeard', 'Mohawk']",0x50F808
565,4508,Male,Mid,['ShadowBeard'],0xC352B5
566,8092,Female,Mid,['WildHair'],0xC352B5
567,8021,Male,Dark,"['Bandana', 'VR']",0x762ec7
568,7629,Male,Albino,"['PeakSpike', 'VR']",0x1d28A7
569,8917,Female,Mid,"['BlackLipstick', 'KnittedCap']",0xC352B5
570,7644,Male,Albino,"['Cap', 'Cigarette', 'Muttonchops']",0xA3A0b0
571,644,Female,Light,"['Pigtails', 'PurpleLipstick']",0xC352B5
572,7452,Male,Dark,"['ClownEyesBlue', 'Do-rag']",0xB88F61
573,1266,Female,Mid,"['Mole', 'VR', 'WildWhiteHair', 'HiddenMole']",0xDf612c
574,7370,Male,Light,"['Bandana', 'Goat']",0xB88F61
575,9432,Female,Light,"['BlackLipstick', 'FrumpyHair']",0xC352B5
576,3713,Female,Albino,"['BlackLipstick', 'TassleHat']",0xC352B5
577,942,Male,Mid,"['Cap', 'Spots']",0xE37302
578,3768,Male,Mid,"['Fedora', 'FrontBeardDark']",0x1e5fE5
579,1741,Female,Dark,"['Earring', 'StraightHairBlonde', 'HiddenEarring']",0xC352B5
580,3665,Female,Dark,"['ClownEyesGreen', 'TassleHat']",0xC352B5
581,1210,Female,Mid,"['BlondeShort', 'Cigarette', 'Earring']",0xC352B5
582,8027,Male,Dark,['Cap'],0xC352B5
583,7487,Male,Light,"['ClassicShades', 'Do-rag']",0xA3b6e1
584,2399,Female,Dark,"['HotLipstick', 'RedMohawk']",0xC352B5
585,748,Female,Dark,"['Earring', 'PinkWithHat', 'HiddenEarring']",0xC352B5
586,5418,Female,Light,"['PurpleEyeShadow', 'WildHair']",0x8262eC
587,7597,Male,Light,"['Do-rag', 'Earring']",0xB88F61
588,3280,Female,Dark,"['BigShades', 'BlackLipstick', 'Cigarette', 'Earring', 'TassleHat', 'HiddenEarring']",0xB6C5B1
589,9152,Female,Mid,"['Earring', 'HotLipstick', 'Mohawk', 'RegularShades']",0xDcaf84
590,2602,Female,Dark,"['ClassicShades', 'StraightHairDark']",0x4d8E16
591,7209,Male,Light,"['Goat', 'ShavedHead', 'SmallShades']",0xeCc820
592,3226,Male,Dark,"['Cigarette', 'EyePatch', 'PurpleHair']",0xC352B5
593,236,Female,Mid,"['Earring', 'NerdGlasses', 'Tiara']",0xBcB8c5
594,8848,Male,Light,"['EyePatch', 'KnittedCap']",0xB88F61
595,8609,Male,Dark,"['EyePatch', 'Headband']",0xB88F61
596,1917,Female,Mid,"['BlondeBob', 'Earring', 'MedicalMask', 'HiddenEarring']",0x10e2cF
597,1086,Female,Dark,"['MessyHair', 'RosyCheeks']",0xC352B5
598,1232,Female,Albino,"['Earring', 'PurpleEyeShadow', 'WildWhiteHair', 'HiddenEarring']",0xC352B5
599,9148,Male,Mid,"['MohawkThin', 'ShadowBeard']",0x90078d
600,8813,Female,Light,"['CrazyHair', 'PurpleLipstick']",0xC352B5
601,8502,Female,Dark,"['BlackLipstick', 'ClownEyesBlue', 'MohawkDark']",0xB88F61
602,8823,Female,Light,"['CrazyHair', 'HotLipstick']",0x897aEA
603,1690,Female,Albino,"['BlackLipstick', 'Cigarette', 'WildBlonde']",0x897aEA
604,9577,Female,Mid,"['PurpleLipstick', 'WildHair']",0xE16dF6
605,2439,Male,Mid,"['Cigarette', 'ClownHairGreen', 'Earring', 'Mole', 'SmallShades']",0x97916e
606,8363,Female,Light,"['ClownEyesGreen', 'MohawkDark', 'PurpleLipstick']",0x4d8E16
607,8448,Male,Mid,"['ClownEyesGreen', 'Earring', 'StringyHair']",0x833D9F
608,6546,Male,Light,"['DGlasses', 'StringyHair']",0x8F6b1e
609,6326,Male,Light,"['Do-rag', 'LuxuriousBeard']",0x3c41F7
610,4758,Male,Mid,"['BigShades', 'CapForward', 'Earring']",0xd97a2f
611,8030,Female,Mid,['Cap'],0xC352B5
612,7951,Male,Albino,"['MohawkDark', 'ShadowBeard', 'VR']",0xd6a984
613,6230,Male,Light,"['Chinstrap', 'FrumpyHair']",0x179456
614,8032,Female,Albino,['Headband'],0xC352B5
615,8304,Male,Mid,"['SmallShades', 'WildHair']",0xace6f2
616,1635,Female,Light,"['ClassicShades', 'HotLipstick', 'StraightHairBlonde']",0x10e2cF
617,4879,Male,Dark,"['Hoodie', 'NormalBeard', 'SmallShades']",0xE16dF6
618,8420,Female,Dark,"['ClownEyesGreen', 'WildHair']",0xf75fcD
619,6055,Male,Mid,"['Earring', 'EyePatch', 'FrontBeard', 'FrumpyHair']",0xB88F61
620,2826,Female,Mid,"['HornedRimGlasses', 'StraightHair']",0x471ccd
621,3302,Male,Mid,"['Earring', 'EyePatch', 'NormalBeard', 'PeakSpike', 'Smile', 'HiddenSmile']",0xC352B5
622,1858,Male,Dark,"['BigBeard', 'Earring', 'FrumpyHair', 'HornedRimGlasses']",0xf74887
623,3750,Male,Mid,"['Fedora', 'HornedRimGlasses', 'NormalBeard', 'Smile', 'HiddenSmile']",0xB88F61
624,8757,Male,Dark,"['BigShades', 'CrazyHair', 'Earring']",0x4d8E16
625,6883,Male,Mid,"['Cigarette', 'EyePatch', 'NormalBeardBlack', 'StringyHair']",0xC352B5
626,1477,Male,Mid,"['CowboyHat', 'Earring']",0xC352B5
627,4933,Male,Albino,['Hoodie'],0x052564
628,5430,Female,Albino,"['Earring', 'PurpleEyeShadow', 'PurpleLipstick', 'StringyHair']",0x4e3Eb7
629,4511,Male,Mid,['RegularShades'],0xC352B5
630,5580,Male,Mid,"['Handlebars', 'MohawkThin']",0xC5e382
631,8650,Female,Mid,"['BigShades', 'Cigarette', 'Headband']",0xB88F61
632,7672,Male,Mid,"['ClownEyesBlue', 'PeakSpike']",0xAaB694
633,940,Male,Mid,"['Cap', 'Earring', 'RegularShades', 'Spots']",0xC352B5
634,9407,Male,Light,"['BigShades', 'FrumpyHair']",0xa0eFDc
635,18,Alien,Alien,"['Bandana', 'RegularShades']",0x897aEA
636,6215,Male,Mid,"['Chinstrap', 'ClassicShades', 'Mohawk']",0x179456
637,2667,Female,Mid,"['BlackLipstick', 'StraightHairDark']",0xC352B5
638,763,Male,Mid,"['Chinstrap', 'Smile', 'TopHat', 'VR']",0xE2E58b
639,7787,Male,Dark,"['Mole', 'PeakSpike', 'ShadowBeard']",0xC72AED
640,7860,Male,Light,"['KnittedCap', 'Pipe']",0xC352B5
641,6,Female,Light,[''],0x69021A
642,742,Female,Mid,"['PinkWithHat', 'PurpleLipstick']",0xD387A6
643,4263,Male,Mid,"['Mohawk', 'Mustache', 'Smile']",0x25f9E2
644,9327,Male,Albino,"['Earring', 'MohawkThin']",0xbEA91E
645,7253,Male,Light,"['Cap', 'Earring', 'Goat', 'HornedRimGlasses']",0xB88F61
646,5760,Female,Dark,"['Earring', 'GreenEyeShadow', 'HotLipstick', 'MohawkDark']",0x4d8E16
647,8110,Female,Albino,['Bandana'],0xC352B5
648,1809,Male,Light,"['BigBeard', 'EyePatch', 'PeakSpike']",0x869ce6
649,6572,Male,Mid,"['Do-rag', 'Earring', 'Mustache', 'Pipe']",0xC352B5
650,1869,Male,Dark,"['BigBeard', 'MessyHair']",0xFeEb2d
651,7424,Male,Light,['Do-rag'],0xC352B5
652,5845,Male,Dark,"['MohawkDark', 'NormalBeardBlack', 'Vape']",0x86F589
653,1534,Female,Mid,"['BlueEyeShadow', 'WildBlonde']",0xC352B5
654,1279,Female,Light,"['ClownEyesGreen', 'Earring', 'WildWhiteHair', 'HiddenEarring']",0xC352B5
655,6221,Male,Light,"['Chinstrap', 'Mohawk']",0xB88F61
656,4350,Male,Light,"['Earring', 'MohawkThin', 'Smile']",0xB88F61
657,6603,Male,Mid,"['Cap', 'Cigarette', 'ClassicShades', 'Mustache']",0xB88F61
658,9248,Female,Albino,"['BlackLipstick', 'Mohawk']",0xC352B5
659,3372,Female,Albino,"['GoldChain', 'Mole', 'TassleHat']",0xC352B5
660,5411,Female,Dark,"['Earring', 'PurpleEyeShadow', 'PurpleLipstick', 'WildHair', 'HiddenEarring']",0xEC46DD
661,7296,Male,Dark,"['Goat', 'KnittedCap']",0xa8d04C
662,3204,Male,Albino,"['Muttonchops', 'PurpleHair']",0xC352B5
663,8081,Male,Dark,['FrumpyHair'],0xC352B5
664,3701,Female,Light,"['HornedRimGlasses', 'TassleHat']",0xC352B5
665,2519,Male,Mid,"['ClownHairGreen', 'LuxuriousBeard', 'RegularShades']",0x78f026
666,9710,Female,Light,"['MessyHair', 'PurpleLipstick']",0xC352B5
667,9059,Female,Mid,"['HotLipstick', 'MohawkDark']",0xC352B5
668,8372,Female,Mid,"['ClownEyesGreen', 'MohawkDark']",0x9AcbB5
669,9258,Female,Mid,"['BlackLipstick', 'MohawkThin']",0x269616
670,8069,Female,Dark,['MohawkThin'],0xC352B5
671,2243,Female,Dark,"['ClassicShades', 'Earring', 'HalfShaved', 'HiddenEarring']",0xC352B5
672,1718,Female,Light,"['PurpleLipstick', 'WildBlonde']",0x9De193
673,9013,Male,Mid,"['BigShades', 'MohawkDark']",0xB88F61
674,9675,Male,Albino,"['MessyHair', 'NerdGlasses']",0xFE61B0
675,9110,Female,Dark,"['ClassicShades', 'MohawkThin']",0x2B0386
676,4373,Male,Dark,"['RegularShades', 'Smile', 'StringyHair']",0xB88F61
677,7844,Female,Light,"['Bandana', 'ClownEyesBlue', 'Pipe']",0xC352B5
678,7595,Male,Dark,"['Do-rag', 'Earring']",0x68D4A6
679,2923,Male,Mid,"['CrazyHair', 'Muttonchops', 'SilverChain']",0xC352B5
680,5051,Male,Dark,"['FrontBeardDark', 'PeakSpike']",0x269616
681,2168,Male,Mid,['VampireHair'],0xC352B5
682,2510,Female,Mid,"['BlackLipstick', 'StraightHairDark', 'Vape']",0x4Db1DD
683,7946,Female,Albino,"['Earring', 'KnittedCap', 'VR', 'HiddenEarring']",0xC352B5
684,705,Female,Mid,"['ClownEyesBlue', 'Earring', 'PinkWithHat', 'PurpleLipstick', 'HiddenEarring']",0xFeEb2d
685,9171,Male,Mid,"['Mohawk', 'RegularShades']",0x7c4382
686,3299,Male,Mid,"['Chinstrap', 'Earring', 'Pipe', 'ShavedHead', 'Smile']",0xD2b8C7
687,7609,Male,Light,"['Muttonchops', 'PeakSpike']",0xB88F61
688,2556,Female,Dark,['ClownHairGreen'],0x6611fE
689,6454,Female,Dark,"['DGlasses', 'BlackLipstick', 'MohawkThin', 'Mole']",0xC352B5
690,9620,Male,Light,"['MessyHair', 'NerdGlasses', 'ShadowBeard']",0x762ec7
691,9657,Female,Mid,"['Earring', 'HornedRimGlasses', 'MessyHair']",0xC352B5
692,7174,Male,Mid,"['EyeMask', 'FrumpyHair']",0xB666C5
693,8019,Male,Dark,"['Bandana', 'Earring', 'VR']",0xB88F61
694,9735,Male,Light,"['Earring', 'MessyHair']",0x1288e3
695,3614,Female,Mid,"['BlueEyeShadow', 'TassleHat']",0xC352B5
696,5387,Female,Light,"['MohawkThin', 'PurpleEyeShadow', 'PurpleLipstick']",0x4d8E16
